id,russian,lincos,category,subcategory,difficulty,concepts
math_1003,три плюс девять равно двенадцать,11 + 1001 = 1100,math,addition,1,"['arithmetic', 'addition']"
logic_885,"если a равно b, то b равно a",a = b . → . b = a,logic,implication,2,"['logic', 'implication']"
math_897,пять плюс восемь равно тринадцать,101 + 1000 = 1101,math,addition,1,"['arithmetic', 'addition']"
logic_733,"существует z такой, что z принадлежит Rat",∨ z . z ∈ Rat,logic,quantifier,3,"['logic', 'quantifier']"
comp_236,четыре меньше или равно шестнадцать,100 ≤ 10000,comparison,меньше или равно,1,"['comparison', 'inequality']"
math_403,восемь плюс девять равно семнадцать,1000 + 1001 = 10001,math,addition,1,"['arithmetic', 'addition']"
logic_1465,c является элементом множества Num,c ∈ Num,logic,membership,2,"['logic', 'membership']"
math_1039,три умножить на пять равно пятнадцать,11 * 101 = 1111,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_271,a равно x,a = x,logic,equality,1,"['logic', 'equality']"
comp_240,десять меньше или равно двенадцать,1010 ≤ 1100,comparison,меньше или равно,1,"['comparison', 'inequality']"
math_405,восемь умножить на девять равно семьдесят два,1000 * 1001 = 1001000,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_368,"если z равно x, то x равно z",z = x . → . x = z,logic,implication,2,"['logic', 'implication']"
comp_348,пять меньше двенадцать,101 < 1100,comparison,меньше,1,"['comparison', 'inequality']"
logic_100,"существует a такой, что a принадлежит Rea",∨ a . a ∈ Rea,logic,quantifier,3,"['logic', 'quantifier']"
logic_682,y равно c,y = c,logic,equality,1,"['logic', 'equality']"
math_832,двенадцать плюс два равно четырнадцать,1100 + 10 = 1110,math,addition,1,"['arithmetic', 'addition']"
logic_20,"для всех y, если y принадлежит Int, то y принадлежит Num",∧ y . y ∈ Int . → . y ∈ Num,logic,quantifier,3,"['logic', 'quantifier']"
math_102,пятнадцать плюс три равно восемнадцать,1111 + 11 = 10010,math,addition,1,"['arithmetic', 'addition']"
math_873,четыре плюс девять равно тринадцать,100 + 1001 = 1101,math,addition,1,"['arithmetic', 'addition']"
comp_468,одиннадцать меньше или равно восемнадцать,1011 ≤ 10010,comparison,меньше или равно,1,"['comparison', 'inequality']"
math_936,одиннадцать плюс пятнадцать равно двадцать шесть,1011 + 1111 = 11010,math,addition,1,"['arithmetic', 'addition']"
logic_337,z является элементом множества Pri,z ∈ Pri,logic,membership,2,"['logic', 'membership']"
math_944,семь плюс четырнадцать равно двадцать один,111 + 1110 = 10101,math,addition,1,"['arithmetic', 'addition']"
math_253,два умножить на восемь равно шестнадцать,10 * 1000 = 10000,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_136,"существует b такой, что b принадлежит Int",∨ b . b ∈ Int,logic,quantifier,3,"['logic', 'quantifier']"
math_564,три плюс семь равно десять,11 + 111 = 1010,math,addition,1,"['arithmetic', 'addition']"
math_268,одиннадцать плюс двенадцать равно двадцать три,1011 + 1100 = 10111,math,addition,1,"['arithmetic', 'addition']"
math_702,один умножить на тринадцать равно тринадцать,1 * 1101 = 1101,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_714,a является элементом множества Rea,a ∈ Rea,logic,membership,2,"['logic', 'membership']"
math_408,двенадцать плюс пять равно семнадцать,1100 + 101 = 10001,math,addition,1,"['arithmetic', 'addition']"
math_329,одиннадцать умножить на семь равно семьдесят семь,1011 * 111 = 1001101,math,multiplication,1,"['arithmetic', 'multiplication']"
math_260,шесть минус один равно пять,110 - 1 = 101,math,subtraction,1,"['arithmetic', 'subtraction']"
comp_7,десять меньше или равно двенадцать,1010 ≤ 1100,comparison,меньше или равно,1,"['comparison', 'inequality']"
logic_248,"для всех b, если b принадлежит Num, то b принадлежит Rat",∧ b . b ∈ Num . → . b ∈ Rat,logic,quantifier,3,"['logic', 'quantifier']"
logic_53,"если b равно x, то x равно b",b = x . → . x = b,logic,implication,2,"['logic', 'implication']"
math_1102,четырнадцать плюс двенадцать равно двадцать шесть,1110 + 1100 = 11010,math,addition,1,"['arithmetic', 'addition']"
logic_786,"для всех x, если x принадлежит Num, то x принадлежит Com",∧ x . x ∈ Num . → . x ∈ Com,logic,quantifier,3,"['logic', 'quantifier']"
logic_933,z равно y,z = y,logic,equality,1,"['logic', 'equality']"
math_919,пять умножить на пятнадцать равно семьдесят пять,101 * 1111 = 1001011,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_243,x является элементом множества Com,x ∈ Com,logic,membership,2,"['logic', 'membership']"
logic_996,"существует b такой, что b принадлежит Num",∨ b . b ∈ Num,logic,quantifier,3,"['logic', 'quantifier']"
math_134,два плюс один равно три,10 + 1 = 11,math,addition,1,"['arithmetic', 'addition']"
logic_283,b равно c,b = c,logic,equality,1,"['logic', 'equality']"
math_165,одиннадцать плюс тринадцать равно двадцать четыре,1011 + 1101 = 11000,math,addition,1,"['arithmetic', 'addition']"
logic_1376,"если z равно c, то c равно z",z = c . → . c = z,logic,implication,2,"['logic', 'implication']"
math_1127,двенадцать умножить на четыре равно сорок восемь,1100 * 100 = 110000,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_346,a является элементом множества Com,a ∈ Com,logic,membership,2,"['logic', 'membership']"
logic_614,"если b равно a, то a равно b",b = a . → . a = b,logic,implication,2,"['logic', 'implication']"
logic_1146,a равно x,a = x,logic,equality,1,"['logic', 'equality']"
math_571,шесть умножить на один равно шесть,110 * 1 = 110,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_1164,c равно a,c = a,logic,equality,1,"['logic', 'equality']"
logic_969,"если a равно b, то b равно a",a = b . → . b = a,logic,implication,2,"['logic', 'implication']"
logic_818,"если c равно z, то z равно c",c = z . → . z = c,logic,implication,2,"['logic', 'implication']"
math_1182,восемь плюс четыре равно двенадцать,1000 + 100 = 1100,math,addition,1,"['arithmetic', 'addition']"
logic_470,z равно c,z = c,logic,equality,1,"['logic', 'equality']"
math_156,девять плюс одиннадцать равно двадцать,1001 + 1011 = 10100,math,addition,1,"['arithmetic', 'addition']"
math_768,двенадцать умножить на три равно тридцать шесть,1100 * 11 = 100100,math,multiplication,1,"['arithmetic', 'multiplication']"
math_597,пять умножить на два равно десять,101 * 10 = 1010,math,multiplication,1,"['arithmetic', 'multiplication']"
logic_1139,y равно x,y = x,logic,equality,1,"['logic', 'equality']"
comp_60,девятнадцать больше один,10011 > 1,comparison,больше,1,"['comparison', 'inequality']"
comp_173,шестнадцать больше или равно десять,10000 ≥ 1010,comparison,больше или равно,1,"['comparison', 'inequality']"
logic_1264,"существует x такой, что x принадлежит Num",∨ x . x ∈ Num,logic,quantifier,3,"['logic', 'quantifier']"
math_389,один плюс девять равно десять,1 + 1001 = 1010,math,addition,1,"['arithmetic', 'addition']"
logic_427,a является элементом множества Rea,a ∈ Rea,logic,membership,2,"['logic', 'membership']"
logic_317,x равно y,x = y,logic,equality,1,"['logic', 'equality']"
logic_1322,b является элементом множества Pri,b ∈ Pri,logic,membership,2,"['logic', 'membership']"
math_1077,шесть делить на один равно шесть,110 / 1 = 110,math,division,1,"['arithmetic', 'division']"
comp_162,десять больше два,1010 > 10,comparison,больше,1,"['comparison', 'inequality']"
logic_1025,b является элементом множества Num,b ∈ Num,logic,membership,2,"['logic', 'membership']"
